Asteroid_ID,Est_Diameter_Min,Est_Diameter_Max,Relative_Velocity,Miss_Distance,Absolute_Magnitude,Orbit_ID,Orbit_Uncertainity,Hazardous
3515377,0.160160338,0.358129403,38170.8704687353,3071838.638397297,21.1,49,2,true
3516407,0.160160338,0.358129403,70112.7816763727,43564462.35359129,21.1,15,1,false
3519490,0.1756123185,0.3926810818,90278.4234963132,70232789.26820208,20.9,27,1,true
3520666,0.1797028549,0.4018277992,78802.1899263263,37053921.16378769,20.85,26,3,true
3520758,0.0506471459,0.1132504611,55833.3784953878,64528459.16910741,23.6,13,1,false
3521439,0.1394938229,0.3119176705,46960.9204102625,3194105.86017573,21.4,30,4,true
3523944,0.0557898221,0.1247498347,31848.0266609306,19164480.8209319,23.39,40,0,false
3527904,0.0483676488,0.1081533507,55536.3501565424,59412759.7826682,23.7,17,0,false
3532365,0.1394938229,0.3119176705,52321.0982668412,36054569.0801732,21.4,21,1,false
3544935,0.1214940408,0.2716689341,37070.5146920932,33872478.43419216,21.7,14,2,true
3545705,0.0253837029,0.0567596853,29964.9962768779,18934971.583523583,25.1,7,7,false
3547677,0.058150704,0.130028927,57327.3276136506,36833941.056382,23.3,13,0,false
3548082,0.04411182,0.0986370281,54411.2884668787,31389853.91022376,23.9,20,6,false
3549033,0.2111324448,0.4721064988,52381.5360231067,37243065.54487773,20.5,20,2,true
3549392,0.4792421155,1.071617948,93639.5857537056,72517367.30559014,18.72,42,0,true
3549694,0.2538370294,0.5675968529,80144.6635174306,25059881.583129875,20.1,23,7,true
3550041,0.063760979,0.1425738833,73409.3925388373,61215010.94990856,23.1,37,5,false
3550084,0.4411182,0.9863702813,132493.814215952,71313590.28613277,18.9,15,8,true
3550300,0.1010543415,0.2259643771,67602.4882425234,47104322.550857775,22.1,23,0,false
3550889,0.3051792326,0.6824015094,51853.2301549397,6697732.136866954,19.7,40,0,true
3551067,0.1394938229,0.3119176705,55673.6553952211,58495074.86674262,21.4,18,0,true
3552164,0.0231502122,0.0517654482,82907.919796189,65706151.12212842,25.3,7,8,false
3552671,0.2315021222,0.5176544822,70133.351738962,74527633.36859891,20.3,15,7,false
3553169,0.1375798959,0.3076379996,64662.6851648017,41882838.71075567,21.43,27,1,true
3553279,0.1160259082,0.2594418179,65080.6200229921,26181062.7014018,21.8,19,4,true
3553283,0.1756123185,0.3926810818,37159.8468014344,24869789.84360849,20.9,31,2,true
3555155,0.046190746,0.1032856481,27869.0076099182,73366126.27449512,23.8,14,6,false
3555763,0.1838886721,0.411187571,107033.6499434705,25424652.89121375,20.8,18,2,true
3556126,0.1272198785,0.2844722965,72917.5744233155,35213219.03553869,21.6,12,7,true
3557828,0.0183888672,0.0411187571,20813.4726044073,6563681.04598926,25.8,8,8,false
3557843,0.2016299194,0.4508582062,34706.82412828,42457014.6339409,20.6,30,3,true
3557958,0.0242412481,0.0542050786,22278.862944029,30732526.04553005,25.2,10,6,false
3558378,0.0088014652,0.0196806745,31468.7871132649,15666697.37328948,27.4,6,7,false
3558387,0.2016299194,0.4508582062,76681.8776202008,40506381.15419324,20.6,26,1,true
3559842,0.160160338,0.358129403,141588.089982463,60681775.89468025,21.1,13,1,true
3561029,0.0177237239,0.0396314515,45409.6413157291,58133611.04788616,25.88,13,7,false
3562322,0.3346223745,0.7482383761,97592.2770547004,12260082.667410957,19.5,19,1,true
3562834,0.1108038821,0.2477650126,18219.8520413113,11454409.11176852,21.9,16,4,false
3565066,0.0146067964,0.0326617897,20338.9749391629,37172689.32130641,26.3,9,6,false
3565395,0.0667659413,0.1492931834,41337.4743475283,31595688.68631309,23,11,0,false
3566465,0.0667659413,0.1492931834,59718.60064957,69882723.38585985,23,10,8,false
3566699,0.040230458,0.0899580388,76617.3625832884,39468558.00361634,24.1,9,8,false
3567995,0.1460679643,0.3266178974,36190.424976124,6372369.90430994,21.3,50,5,true
3572706,0.3669061375,0.8204270649,93603.4388915508,71488075.81129809,19.3,18,1,true
3574100,0.1677084622,0.3750075218,49753.0220836435,24147831.22609849,21,25,1,true
3574821,0.1756123185,0.3926810818,40287.3472206497,16885236.00744848,20.9,26,0,true
3579078,0.3151773333,0.7047579421,46105.497744579,64464259.392794766,19.63,31,0,true
3579748,0.0608912622,0.1361570015,65126.6955462074,43643015.8510532,23.2,14,0,false
3581556,0.0732073989,0.1636967205,53339.1457413355,30051497.52493034,22.8,10,7,false
3581669,0.1108038821,0.2477650126,76375.0743155075,16191854.86160755,21.9,10,2,true
3582516,0.1214940408,0.2716689341,28457.6025630551,33823966.65739111,21.7,22,1,true
3582523,0.0069912523,0.0156329154,40794.7699659762,74590675.06292051,27.9,5,7,false
3586027,0.2210828104,0.4943561926,73627.9608703745,16719645.91570846,20.4,12,5,true
3588065,0.0766575574,0.1714115092,26547.0767313096,24850459.345399432,22.7,17,2,false
3588899,0.0699125232,0.1563291544,29864.6985802051,41566627.4397457,22.9,12,6,false
3589298,0.160160338,0.358129403,51870.1464096923,36170206.30387066,21.1,5,8,true
3591407,0.2210828104,0.4943561926,152245.2519899442,69684435.59791522,20.4,15,2,true
3591611,0.1608996045,0.3597824532,50596.0829990824,46317723.98026245,21.09,29,0,true
3591641,0.0334622374,0.0748238376,42507.3072960086,60867644.83040663,24.5,16,1,false
3591688,0.0305179233,0.0682401509,19523.8770639557,6871528.150489656,24.7,13,6,false
3591721,0.2063264836,0.4613600429,83952.3591125017,30106860.839298025,20.55,16,5,true
3591722,0.1460679643,0.3266178974,70680.5353941286,58168790.87194981,21.3,18,6,true
3592016,0.1048467509,0.2344444622,36694.6280529358,31358281.085283022,22.02,7,2,false
3592018,0.0880146521,0.1968067451,72327.7473281906,57438616.51893685,22.4,22,1,false
3595775,0.0925880583,0.2070331923,55443.9923629819,29709793.071456656,22.29,18,0,false
3596144,0.4212646106,0.9419763057,47194.6256243003,18533760.313718107,19,53,0,true
3596845,0.1460679643,0.3266178974,76812.3094429912,22164244.8212202,21.3,22,1,true
3597095,0.1594244681,0.3564839479,35011.0668562572,63836873.57170115,21.11,38,0,true
3600243,0.046190746,0.1032856481,45184.3113127111,48446076.06442229,23.8,11,7,false
3600356,0.058150704,0.130028927,22064.8077844595,49062815.87277568,23.3,37,0,false
3601472,0.4023045798,0.8995803882,67314.6405352069,59452876.21676356,19.1,20,1,true
3601673,0.0038419789,0.008590926,31109.5170399214,45302129.0685561,29.2,8,6,false
3602621,0.0810130488,0.1811506842,80561.5003616155,69022607.93401042,22.58,36,0,false
3602685,0.6991252322,1.5632915441,63401.141996478,52048351.42517103,17.9,57,1,true
3602837,0.0680072129,0.1520687509,59540.7831494969,52047061.51753696,22.96,32,0,false
3604236,0.1677084622,0.3750075218,49345.4175130418,22035967.385336213,21,17,1,false
3604307,0.1272198785,0.2844722965,30347.9381572078,26023187.162380666,21.6,38,0,true
3604618,0.1272198785,0.2844722965,81020.6769425422,53118666.15600725,21.6,9,7,true
3605257,0.0042126461,0.0094197631,54908.2262676226,52353763.03146847,29,18,6,false
3605597,0.0506471459,0.1132504611,74837.6429368349,50109903.574562296,23.6,14,7,false
3606220,0.1756123185,0.3926810818,80688.1424789207,57936065.29529629,20.9,32,1,true
3606252,0.2016299194,0.4508582062,67250.0311103243,71716241.16616082,20.6,64,1,true
3606253,0.1108038821,0.2477650126,63501.6129991909,28193916.1942103,21.9,30,1,true
3606312,0.229379698,0.5129085974,48497.2096123462,62181684.85984048,20.32,27,1,false
3607411,0.2315021222,0.5176544822,118497.2995951168,72861863.95842801,20.3,25,1,false
3607784,0.1756123185,0.3926810818,37347.3367997738,19137615.766161133,20.9,18,5,true
3608618,0.2968622513,0.6638041738,86381.7875226068,38035435.82569446,19.76,10,7,true
3608667,0.0110803882,0.0247765013,87367.3844257379,71717012.25342196,26.9,5,6,false
3608936,0.2538370294,0.5675968529,37770.2328552563,24236836.692903463,20.1,26,0,true
3609163,0.0152951935,0.0342010925,61163.4027948466,66848967.20403804,26.2,4,7,false
3610026,0.063760979,0.1425738833,28120.7778130993,72402134.10086018,23.1,10,8,false
3610526,0.2848098313,0.6368541435,121698.2652200201,14343696.102327328,19.85,15,1,true
3610527,0.2390864572,0.5346135707,85950.1396544857,55573048.03825921,20.23,22,2,true
3611402,0.04411182,0.0986370281,59438.7418715046,18138352.079928007,23.9,6,7,false
3614397,0.1529519353,0.3420109247,69180.230636437,38934793.76088272,21.2,14,1,true
3614980,0.1925550782,0.4305662442,127727.8712019022,29053096.27041777,20.7,19,0,true
3616348,0.0840533402,0.1879489824,29872.4486249843,46964193.64259709,22.5,16,3,false
3617959,0.0766575574,0.1714115092,70851.8296916888,20871874.192853726,22.7,11,7,false
3618025,0.1838886721,0.411187571,60503.8224725482,73703676.9785506,20.8,15,3,false
3619158,0.0167708462,0.0375007522,27643.1607514425,52192716.58607524,26,7,7,false
3619342,0.4023045798,0.8995803882,53326.8331006997,43565409.72698243,19.1,51,0,true
3619726,0.0732073989,0.1636967205,41419.8787157442,32701722.27225816,22.8,21,3,false
3621619,0.0608912622,0.1361570015,49903.5534313147,60913294.35116096,23.2,9,1,false
3621700,0.1529519353,0.3420109247,63178.099671901,10943914.279161057,21.2,17,1,true
3623580,0.1394938229,0.3119176705,83560.9281168712,45153512.66530181,21.4,25,2,true
3623673,0.2379879547,0.5321572445,62031.9161176747,19891503.281462047,20.24,19,1,true
3624059,0.0384197891,0.0859092601,73518.4918151485,34222022.45932468,24.2,12,7,false
3624741,0.4451998164,0.9954970531,128299.3370977511,57027713.98495724,18.88,24,3,true
3624756,0.0555334912,0.1241766613,50885.0543375921,9676462.646713672,23.4,15,7,false
3633139,0.0832827346,0.1862258558,41618.9416949636,41188008.05131317,22.52,26,3,false
3634154,0.0146067964,0.0326617897,41361.8850529222,20422138.460347828,26.3,18,7,false
3634185,0.2111324448,0.4721064988,67369.0088993965,65989139.56353071,20.5,30,1,true
3634347,0.1925550782,0.4305662442,39953.1311913416,66863019.216203086,20.7,23,4,false
3634615,0.1677084622,0.3750075218,58251.0778450351,17139263.408243,21,21,1,true
3634889,0.02658,0.0594346868,29465.7104535779,11611958.75182986,25,9,7,false
3634904,0.1925550782,0.4305662442,72136.9014133752,74347492.87938994,20.7,16,1,true
3635331,0.1214940408,0.2716689341,87197.9934149132,54412687.59686918,21.7,28,0,true
3638380,0.1460679643,0.3266178974,74469.3503792216,12490406.97385418,21.3,17,0,true
3638430,0.1677084622,0.3750075218,90717.553169384,24972723.635059606,21,15,1,false
3638501,0.1925550782,0.4305662442,51562.0291080344,38330310.266661845,20.7,13,6,false
3640745,0.5303407233,1.1858779086,85764.8743518467,40850691.37816552,18.5,33,1,true
3644175,0.1272198785,0.2844722965,54104.5616865376,32232621.11044055,21.6,13,0,false
3644702,0.2424124811,0.5420507863,96456.1371374765,71888795.68202019,20.2,43,0,true
3644727,0.0088014652,0.0196806745,13607.9925163387,32608770.249084927,27.4,6,6,false
3645088,0.1529519353,0.3420109247,104925.4647260508,57278336.11935653,21.2,25,6,false
3645307,0.0073207399,0.016369672,55520.4073501418,43520050.770171,27.8,9,7,false
3645541,0.063760979,0.1425738833,11871.5970554016,71750523.55260237,23.1,8,1,false
3645651,0.0167708462,0.0375007522,43112.5687459537,58186013.02753782,26,9,7,false
3646046,0.1557955241,0.3483693825,68117.5490899691,30655679.16056912,21.16,13,4,true
3646734,0.1283970296,0.2871044863,71459.1900082174,63271025.44778329,21.58,19,1,true
3648542,0.0291443905,0.0651688382,47723.3134082176,71465507.95534307,24.8,9,7,false
3648632,0.04411182,0.0986370281,37075.4447452607,41853129.27688366,23.9,6,7,false
3648711,0.02658,0.0594346868,50795.6676102565,56851561.236410126,25,9,7,false
3648767,0.0608912622,0.1361570015,71353.0980767477,54170999.342547774,23.2,7,7,false
3651153,0.2538370294,0.5675968529,66836.9849177254,37048285.1238746,20.1,16,2,true
3651161,0.0242412481,0.0542050786,94377.8309159588,68679043.18614393,25.2,4,8,false
3651205,0.0127219879,0.0284472297,81278.0575495448,70390346.97158861,26.6,19,3,false
3652985,0.0840533402,0.1879489824,39239.213286154,33303070.793515302,22.5,19,3,false
3653322,0.0319561887,0.0714562102,17768.8148509916,11646149.090701982,24.6,7,7,false
3653472,0.1160259082,0.2594418179,38103.429834698,28889510.13190512,21.8,24,4,false
3653519,0.0443154309,0.099092316,70359.1200638338,61779029.71627312,23.89,7,6,false
3653537,0.1420872067,0.317716653,55650.0698068936,41239322.85836419,21.36,26,2,true
3653699,0.1529519353,0.3420109247,65857.3608925249,29177662.33274492,21.2,23,6,true
3653902,0.1160259082,0.2594418179,44023.0518940298,15695625.248049464,21.8,11,2,true
3653917,0.1677084622,0.3750075218,33486.8898307859,69782030.76497857,21,31,1,false
3653970,0.2315021222,0.5176544822,80228.9832175584,61515184.880460896,20.3,41,0,true
3654342,0.0167708462,0.0375007522,54956.5466784502,17202778.72942102,26,5,8,false
3654382,0.02658,0.0594346868,46392.5701887962,17002097.450355314,25,39,2,false
3654483,0.0201629919,0.0450858206,15668.2660453937,35297464.20836154,25.6,16,5,false
3655395,0.0192555078,0.0430566244,39090.9281390618,34203238.48701408,25.7,6,7,false
3655553,0.0983003302,0.2198062205,15137.6272827409,46558498.99942664,22.16,13,2,false
3655754,0.040230458,0.0899580388,73037.6094603679,61608460.85782162,24.1,13,6,false
3656792,0.0060891262,0.0136157002,19992.5114719387,17217654.352659356,28.2,17,5,false
3661368,0.2272767323,0.5082062231,91297.3714144103,18489212.371839304,20.34,20,5,true
3661493,0.1460679643,0.3266178974,76445.1714569155,65547834.00011461,21.3,20,0,true
3661498,0.0880146521,0.1968067451,46192.4874804557,66897635.28069366,22.4,23,6,false
3661506,0.0192555078,0.0430566244,69067.2817676059,35578723.25350727,25.7,16,6,false
3662636,0.1460679643,0.3266178974,54235.3082679799,68209730.85197303,21.3,20,0,false
3663745,0.160160338,0.358129403,64027.7792042587,53741312.4622629,21.1,36,3,true
3666411,0.1160259082,0.2594418179,31519.2647879019,37697578.68536208,21.8,9,7,true
3666471,0.1338304618,0.2992540101,27758.00260749,45923851.30876876,21.49,19,2,false
3666540,0.02658,0.0594346868,52476.2468378071,27125961.0556178,25,23,5,false
3666680,0.0116025908,0.0259441818,57572.5848155215,40568834.15097681,26.8,7,7,false
3666685,0.0143401923,0.0320656449,45813.2156998834,68080553.61482057,26.34,15,3,false
3666783,0.2325706875,0.5200438667,43892.4453158448,20018499.097433954,20.29,13,2,true
3667048,0.0101054342,0.0225964377,51883.085163766,42636205.2664341,27.1,15,6,false
3667139,0.0506471459,0.1132504611,76678.1095221972,61895802.08860815,23.6,13,7,false
3667485,0.1873074177,0.4188321187,52249.194198166,52649117.786317065,20.76,26,1,false
3669221,0.0884209093,0.1977151638,34951.1675158119,38107687.99159579,22.39,12,8,false
3669253,0.437074004,0.9773271842,66093.656133537,48482428.58618889,18.92,46,1,true
3670102,0.1677084622,0.3750075218,49425.7199540072,24700591.615801737,21,18,1,true
3672669,0.2315021222,0.5176544822,58417.4827446217,28215596.48600261,20.3,42,0,true
3672960,0.185590173,0.4149922428,63689.8704798427,38694820.24222662,20.78,8,6,true
3673546,0.1144339731,0.2558821427,31620.2135220657,68509083.90909313,21.83,11,3,false
3673918,0.0334622374,0.0748238376,7414.24849433,35385003.316844776,24.5,25,5,false
3674335,0.1394938229,0.3119176705,27130.6770384906,18008458.014661875,21.4,20,4,true
3674619,0.1460679643,0.3266178974,75155.2078422294,74037730.30880228,21.3,8,7,true
3678609,0.0105816886,0.023661375,37368.9547999362,24115262.81237312,27,5,7,false
3682230,0.2016299194,0.4508582062,68186.4913857251,43174730.5511392,20.6,22,0,true
3683396,0.1925550782,0.4305662442,121787.60596312,44164541.895956375,20.7,10,7,false
3684009,0.1732028271,0.3872932954,34440.1305126445,34713528.28078093,20.93,18,3,false
3684353,0.0327005439,0.0731206391,10453.2314674621,44777012.03150208,24.55,9,5,false
3685808,0.2757750529,0.6166517648,102100.0394903663,50657506.44305921,19.92,13,2,true
3686160,0.4023045798,0.8995803882,64724.1115069195,50498453.7782382,19.1,54,3,true
3689273,0.0253837029,0.0567596853,40249.6799865217,43052585.22170525,25.1,13,5,false
3689353,0.1214940408,0.2716689341,31497.3242557945,36854756.74728465,21.7,6,5,true
3690051,0.2315021222,0.5176544822,44390.1146641726,61198517.93433892,20.3,37,2,true
3691160,0.1677084622,0.3750075218,13139.4594410494,56906995.14601266,21,30,4,false
3692287,0.0152951935,0.0342010925,65422.9551501439,63103574.76245472,26.2,3,6,false
3694127,0.0278326768,0.0622357573,40922.0385639862,34491545.62636784,24.9,8,6,false
3694529,0.0334622374,0.0748238376,54158.2022146504,51063732.99641623,24.5,29,5,false
3694987,0.2914439045,0.6516883822,130441.6283602842,67715577.8214082,19.8,26,0,true
3695411,0.0291443905,0.0651688382,83636.1886024631,45947012.88875023,24.8,11,6,false
3695414,0.1214940408,0.2716689341,39521.1201955538,55235569.2907792,21.7,7,7,false
3696305,0.0305179233,0.0682401509,17650.5519757941,16064878.209122796,24.7,7,6,false
3696448,0.0483676488,0.1081533507,77822.1756824213,69320193.53717582,23.7,10,7,false
3696450,0.2111324448,0.4721064988,69284.6103264905,36115170.95291338,20.5,32,3,false
3697798,0.2111324448,0.4721064988,78752.7020976098,46982118.84833495,20.5,19,3,true
3699506,0.1677084622,0.3750075218,54031.4592597547,56448468.02540005,21,10,4,true
3699902,0.0110803882,0.0247765013,13904.3730747409,35363524.09954955,26.9,23,1,false
3701857,0.0421264611,0.0941976306,67699.5799269316,45527582.57307063,24,8,2,false
3701880,0.0116025908,0.0259441818,39097.0955089458,9603888.755633118,26.8,4,7,false
3701883,0.1677084622,0.3750075218,79629.9534302753,37804193.63160028,21,18,2,true
3702705,0.191670368,0.428587972,111068.0409772624,73705717.58325613,20.71,15,3,false
3703073,0.1332155667,0.2978790628,29437.7362122836,15994750.856568009,21.5,21,2,true
3703077,0.0305179233,0.0682401509,20731.078453874,55957651.92492344,24.7,15,3,false
3703080,0.1214940408,0.2716689341,35653.9036265801,31010104.609079104,21.7,17,5,true
3703166,0.1838886721,0.411187571,19138.3139397006,71654104.41927443,20.8,37,0,true
3703314,0.1283970296,0.2871044863,65771.1963848588,45936986.390709214,21.58,22,2,true
3704141,0.1684825693,0.3767384779,27256.3089831945,4895816.263332635,20.99,24,4,true
3704145,0.0802703167,0.1794898848,68598.7988885413,70914576.02560589,22.6,13,3,false
3704770,0.02658,0.0594346868,23702.5650530132,71666592.98410012,25,19,5,false
3707693,0.0350392641,0.0783501764,39781.499898501,73138078.51851799,24.4,7,7,false
3707694,0.1677084622,0.3750075218,156114.5330936358,68683828.46297033,21,17,7,true
3709079,0.2315021222,0.5176544822,58513.9627701475,37175451.8254934,20.3,21,2,false
3709081,0.1925550782,0.4305662442,82116.7159751435,35727529.167343274,20.7,9,5,false
3709453,0.0608912622,0.1361570015,43013.3421656707,19091939.36266956,23.2,19,2,false
3709715,0.022108281,0.0494356193,96802.8876925456,52662350.88478195,25.4,4,7,false
3709924,0.058150704,0.130028927,39523.6381191466,48295455.3040264,23.3,4,7,false
3710216,0.0096506147,0.0215794305,44421.5897549863,30563609.10659825,27.2,5,7,false
3711166,0.1394938229,0.3119176705,77114.191636985,65840830.10518608,21.4,9,6,false
3711785,0.1272198785,0.2844722965,24669.8673100834,72639433.43791173,21.6,45,3,true
3712627,0.0201629919,0.0450858206,74887.1742212737,62381775.30211861,25.6,11,7,false
3713303,0.2424124811,0.5420507863,83910.8907601272,62852200.659402095,20.2,6,2,false
3713991,0.2783267681,0.6223575734,73280.0035941192,44350271.87022131,19.9,25,3,true
3714452,0.2016299194,0.4508582062,51512.2204846946,58498631.286825694,20.6,17,3,true
3714454,0.1108038821,0.2477650126,71978.1683813748,63063036.50724532,21.9,5,7,true
3714538,0.1970402621,0.4405954204,88082.8330345675,71656760.26018012,20.65,13,3,false
3714553,0.2016299194,0.4508582062,41974.3152771721,63422821.7033623,20.6,28,1,true
3715468,0.0055533491,0.0124176661,34575.0044839948,14006725.478972564,28.4,5,6,false
3715507,0.1214940408,0.2716689341,38488.9173653045,16438607.76677758,21.7,40,2,true
3716434,0.0101054342,0.0225964377,20297.0013606439,23437230.378074616,27.1,10,7,false
3717082,0.1677084622,0.3750075218,55851.2210452799,59492568.33146046,21,15,4,true
3718388,0.0699125232,0.1563291544,40250.1591059454,59719092.2536142,22.9,15,5,false
3719999,0.0732073989,0.1636967205,29372.1455934855,74091886.02428398,22.8,7,7,false
3720440,0.1058168859,0.2366137501,60092.0004088271,42638378.62428946,22,13,3,true
3720898,0.0058150704,0.0130028927,69226.9271875206,57368909.67103484,28.3,6,6,false
3721164,0.0127219879,0.0284472297,80384.8974355084,42922624.89954249,26.6,17,4,false
3721910,0.0116025908,0.0259441818,13497.8287619736,28629692.42587396,26.8,8,5,false
3721991,0.3270054393,0.7312063912,54019.3063658069,46292368.77191423,19.55,14,4,false
3723951,0.2210828104,0.4943561926,72415.2169811214,64525125.5600919,20.4,11,4,true
3724056,0.0278326768,0.0622357573,34416.4270171404,46908398.61869616,24.9,5,7,false
3724058,0.1677084622,0.3750075218,40155.1904103642,14970283.220393024,21,68,4,true
3724243,0.0840533402,0.1879489824,31192.2038655561,23095147.651426848,22.5,22,5,false
3724245,0.0069912523,0.0156329154,51780.9196907345,31324430.78236941,27.9,9,3,false
3725759,0.5064714588,1.1325046106,98189.0775186836,51927046.65624903,18.6,29,3,false
3726013,0.0620233153,0.1386883492,5356.8417737767,31767845.885189515,23.16,14,0,false
3726021,0.6089126221,1.3615700154,122600.094409003,38053189.36787649,18.2,29,5,false
3726446,0.0105816886,0.023661375,44548.7600101964,41877720.08499554,27,10,6,false
3726791,0.1058168859,0.2366137501,59135.5480301449,51143075.84703919,22,42,3,true
3727274,0.2658,0.5943468684,14849.0090400659,69658216.35714923,20,38,0,false
3727639,0.1214940408,0.2716689341,71640.8568727844,74493955.79138602,21.7,18,5,false
3727640,0.0231502122,0.0517654482,51029.4274883795,57022685.85094867,25.3,17,6,false
3728231,0.0063760979,0.0142573883,25825.8121036607,57682092.57252325,28.1,7,6,false
3729233,0.0121494041,0.0271668934,81910.8440001338,58633077.675115086,26.7,7,7,false
3729541,0.0802703167,0.1794898848,115790.8583444652,42506285.08137985,22.6,16,3,false
3729846,0.2251930467,0.5035469604,65062.3123004,36090736.69897246,20.36,20,6,true
3730321,0.1272198785,0.2844722965,50282.8431928589,41218542.14344356,21.6,9,7,true
3730323,0.1394938229,0.3119176705,20721.373811049,69203144.99221298,21.4,19,4,false
3730577,0.058150704,0.130028927,46239.7397115128,32522436.151444543,23.3,10,6,false
3732675,0.2538370294,0.5675968529,56519.0980078154,26113737.43663041,20.1,67,1,true
3733264,0.0088014652,0.0196806745,5689.7318742067,1710960.458333041,27.4,34,2,false
3733861,0.0167708462,0.0375007522,34964.7483851737,56894446.68219984,26,12,7,false
3733941,0.1925550782,0.4305662442,64750.1307570086,60813799.03683223,20.7,35,5,false
3734471,0.0421264611,0.0941976306,40164.8478575962,44339152.06606697,24,21,7,false
3735468,0.1034081995,0.2312277636,50604.6705185131,70142840.06323421,22.05,18,5,false
3735654,0.0555334912,0.1241766613,68608.0684661386,50989921.01840377,23.4,14,6,false
3736004,0.022108281,0.0494356193,50038.5020504965,60779055.35039876,25.4,5,7,false
3736248,0.3346223745,0.7482383761,69003.91551411,49319106.94365967,19.5,53,3,true
3736502,0.1394938229,0.3119176705,60821.4744803401,41084871.94370265,21.4,17,6,true
3736517,0.0096506147,0.0215794305,79775.1781198294,52659202.941682905,27.2,6,6,false
3736674,0.3669061375,0.8204270649,60326.8076965662,41286519.41557156,19.3,6,7,false
3736681,0.1529519353,0.3420109247,32934.2465870243,67922525.6355699,21.2,14,7,false
3738544,0.0608912622,0.1361570015,89356.3088287669,59038462.112142295,23.2,6,7,false
3738552,0.0183888672,0.0411187571,69403.6204973446,54687649.7086317,25.8,4,6,false
3739011,0.1414343753,0.3162568776,46892.4529266353,65890128.54238652,21.37,24,4,true
3739389,0.0305179233,0.0682401509,70749.5600353586,53698579.860616975,24.7,5,8,false
3739705,0.0030517923,0.0068240151,77219.2184325095,71977186.2567001,29.7,6,6,false
3740498,0.5553349116,1.2417666126,90741.162077793,15419617.507014776,18.4,25,4,true
3740808,0.2315021222,0.5176544822,36234.8959774165,9563118.309569689,20.3,22,4,true
3740823,0.1160259082,0.2594418179,13654.6900976157,49896477.27504237,21.8,15,5,false
3740926,0.1214940408,0.2716689341,119621.1808197428,68143820.5736148,21.7,8,6,true
3741151,0.0053034072,0.0118587791,23563.3745443069,18618389.36963517,28.5,4,6,false
3741556,0.1460679643,0.3266178974,71768.8976132041,57123651.87689717,21.3,13,5,true
3741563,0.02658,0.0594346868,32553.4066178646,7242829.570156685,25,10,6,false
3742340,0.1272198785,0.2844722965,84943.2097836076,73758971.52277744,21.6,9,3,false
3743119,0.3346223745,0.7482383761,82722.6191509304,44181157.566819616,19.5,15,5,true
3743605,0.2783267681,0.6223575734,96459.6353342918,32189132.96475219,19.9,21,3,true
3743745,0.0133215567,0.0297879063,46547.0865937926,33550735.752019364,26.5,7,8,false
3744153,0.1997813652,0.4467247133,110483.6354848757,69988576.38526678,20.62,15,6,true
3744560,0.0053034072,0.0118587791,23872.4778969725,18941762.1599582,28.5,3,5,false
3744562,0.008405334,0.0187948982,61442.756649184,61161654.3862484,27.5,9,6,false
3744785,0.3685996993,0.8242139842,114893.7277668444,55782168.50716629,19.29,30,1,true
3744790,0.1394938229,0.3119176705,74406.2546399684,68472797.43478613,21.4,6,3,true
3745056,0.1460679643,0.3266178974,28149.0733515676,51101739.950946726,21.3,11,5,false
3745504,0.1214940408,0.2716689341,95942.2679008841,41180071.60007371,21.7,23,6,true
3745642,0.0053034072,0.0118587791,73495.9935524444,25956464.447910056,28.5,4,7,false
3745994,0.0088014652,0.0196806745,21146.6921213455,51806098.79792528,27.4,19,4,false
3747308,0.0608912622,0.1361570015,32903.7276071605,68362175.41984124,23.2,13,6,false
3747314,0.160160338,0.358129403,42835.845380247,10263492.003929516,21.1,22,5,true
3747499,0.0127219879,0.0284472297,28189.5395917888,66944009.21417368,26.6,20,5,false
3748270,0.1529519353,0.3420109247,74481.0370962502,2441204.688511085,21.2,37,3,true
3748335,0.004411182,0.0098637028,86499.4361272283,70534243.98091845,28.9,3,7,false
3748362,0.0319561887,0.0714562102,87299.4632629061,70514667.27453493,24.6,4,9,false
3748479,0.0152951935,0.0342010925,41660.0212925714,35838364.20965503,26.2,4,7,false
3749348,0.0253837029,0.0567596853,67133.4026920085,74239889.33058763,25.1,18,7,false
3750677,0.1925550782,0.4305662442,66589.5581169692,31783150.62991795,20.7,8,6,false
3752784,0.1407845434,0.3148038092,30476.459886989,48717813.54921762,21.38,35,2,true
3753079,0.0160160338,0.0358129403,60569.7492786365,47908661.69349982,26.1,7,7,false
3753305,0.0766575574,0.1714115092,25478.5486244951,36625914.95573312,22.7,8,6,false
3753595,0.0133215567,0.0297879063,75225.8085394554,66411653.8841797,26.5,8,7,false
3753621,0.1529519353,0.3420109247,57284.55331682,52223063.980063856,21.2,6,2,true
3753715,0.1780553292,0.3981438198,56854.9184818709,64031681.23447641,20.87,18,0,false
3753721,0.2315021222,0.5176544822,106968.3340698382,71124871.98969607,20.3,18,4,false
3754263,0.1214940408,0.2716689341,40085.5137475583,69230892.37522101,21.7,17,5,false
3754269,0.008405334,0.0187948982,27872.6305536934,27514986.72620392,27.5,7,6,false
3754384,0.0231502122,0.0517654482,30667.9038769765,27989777.31941444,25.3,11,2,false
3754386,0.3051792326,0.6824015094,35468.8592929572,64554634.24858216,19.7,45,3,true
3754438,0.1997813652,0.4467247133,54259.2011427516,54360453.8549821,20.62,15,4,true
3755203,0.3346223745,0.7482383761,117198.3716878554,44350163.99519726,19.5,9,5,true
